Timestamp,Source IP,Destination IP,MSE,Prediction,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Packet Length Mean,Bwd Packet Length Mean,Destination Port
2025-07-12 17:39:49,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,64:ff9b::23e3:ca88,0.00054732733,BENIGN ✅,0,1,0,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,0.0,443
2025-07-12 17:39:49,64:ff9b::23e3:ca88,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.00036174234,BENIGN ✅,0,1,0,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,0.0,50754
2025-07-12 17:39:51,142.250.207.74,192.168.109.190,0.002643858,ATTACK 🚨,214,2,2,366,152,71.33333333333334,122.6879510519812,213,0,213,213.0,0.0,213,213,214,214.0,0.0,214,214,183.0,76.0,37351
2025-07-12 17:39:52,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2001:4860:4802:32::180,0.0012126822,BENIGN ✅,595,12,13,7736,5406,24.791666666666668,68.45054016788592,324,0,507,46.09090909090909,98.95398379595896,325,0,535,44.583333333333336,94.51643275434203,326,0,644.6666666666666,415.8461538461538,443
2025-07-12 17:39:52,192.168.109.190,192.168.109.235,4.2553787e-05,BENIGN ✅,35,1,1,76,123,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0.0,0.0,0,0,76.0,123.0,53
2025-07-12 17:39:52,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2404:6800:4007:816::2003,0.0007278263,BENIGN ✅,335,14,16,6753,5676,11.551724137931032,23.338481721483927,87,0,248,19.07692307692308,34.36679972119783,96,0,270,18.0,29.50544743892945,90,0,482.3571428571428,354.75,443
2025-07-12 17:39:53,fe80::e393:4939:8386:9b22,fe80::38b7:12ff:fe3f:5238,0.000118526485,BENIGN ✅,3,1,1,86,78,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,78.0,0
2025-07-12 17:39:53,192.168.109.190,192.168.109.235,3.325852e-05,BENIGN ✅,35,1,1,76,135,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0.0,0.0,0,0,76.0,135.0,53
2025-07-12 17:39:53,192.168.109.190,192.168.109.235,6.174714e-05,BENIGN ✅,119,1,1,76,156,119.0,0.0,119,119,0,0.0,0.0,0,0,0,0.0,0.0,0,0,76.0,156.0,53
2025-07-12 17:39:55,64:ff9b::d8ef:2074,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.0004601392,BENIGN ✅,0,1,0,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,0.0,34574
2025-07-12 17:39:55,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,64:ff9b::d8ef:2074,0.00054732733,BENIGN ✅,0,1,0,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,0.0,443
2025-07-12 17:40:06,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,64:ff9b::d8ef:2074,0.00054732733,BENIGN ✅,0,1,0,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,0.0,443
2025-07-12 17:40:06,2404:6800:4007:80b::200e,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.00087442156,BENIGN ✅,470,15,0,7657,0,33.57142857142857,89.03215865475394,330,0,470,33.57142857142857,89.03215865475394,330,0,0,0.0,0.0,0,0,510.46666666666664,0.0,35411
2025-07-12 17:40:06,192.168.109.190,142.250.207.74,7.3151896e-05,BENIGN ✅,152,1,1,71,67,152.0,0.0,152,152,0,0.0,0.0,0,0,0,0.0,0.0,0,0,71.0,67.0,443
2025-07-12 17:40:06,64:ff9b::d8ef:2074,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.0004601392,BENIGN ✅,0,1,0,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,0.0,34574
2025-07-12 17:40:06,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2404:6800:4007:80b::200e,0.0021003613,BENIGN ✅,586,16,0,9433,0,39.06666666666667,84.88013958069399,304,0,586,39.06666666666667,84.88013958069399,304,0,0,0.0,0.0,0,0,589.5625,0.0,443
2025-07-12 17:40:06,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2001:4860:4802:32::180,0.001225173,BENIGN ✅,693,12,15,7731,6122,26.653846153846157,84.22443460549547,414,0,624,56.72727272727273,125.77844879715359,415,0,577,41.21428571428571,111.47899324117496,416,0,644.25,408.13333333333327,443
2025-07-12 17:40:10,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2001:4860:4802:32::180,0.0001958206,BENIGN ✅,483,6,7,1172,1230,40.25,44.575013383978,123,0,421,84.2,51.552885467255855,135,26,355,59.166666666666664,54.12731904192805,133,0,195.33333333333331,175.7142857142857,443
2025-07-12 17:40:21,192.168.109.190,142.250.207.74,0.00013735717,BENIGN ✅,564,7,9,991,990,37.599999999999994,72.0900230862179,275,0,452,75.33333333333333,107.33995838766972,288,7,560,70.0,99.83844092189284,290,0,141.57142857142856,110.0,443
2025-07-12 17:40:21,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2404:6800:4002:807::200e,0.0016679893,BENIGN ✅,621,15,0,6642,0,44.35714285714286,96.53345943872928,367,0,621,44.35714285714286,96.53345943872928,367,0,0,0.0,0.0,0,0,442.7999999999999,0.0,443
2025-07-12 17:40:30,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2404:6800:4003:c05::bc,0.0006033801,BENIGN ✅,127,1,1,86,86,127.0,0.0,127,127,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,86.0,5228
2025-07-12 17:40:36,192.168.109.190,142.250.207.74,3.6740385e-05,BENIGN ✅,335,4,5,293,682,41.875,70.15582146703355,198,0,242,80.66666666666666,101.92807921928743,198,14,120,30.0,44.39219150556398,94,0,73.25,136.4,443
2025-07-12 17:40:36,192.168.109.190,192.168.109.235,3.804903e-05,BENIGN ✅,488,1,1,79,131,488.0,0.0,488,488,0,0.0,0.0,0,0,0,0.0,0.0,0,0,79.0,131.0,53
2025-07-12 17:40:36,64:ff9b::23e3:ca88,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.00036174234,BENIGN ✅,0,1,0,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,0.0,50754
2025-07-12 17:40:36,192.168.109.190,192.168.109.235,4.756847e-05,BENIGN ✅,315,1,1,79,119,315.0,0.0,315,315,0,0.0,0.0,0,0,0,0.0,0.0,0,0,79.0,119.0,53
2025-07-12 17:40:36,192.168.109.190,192.168.109.235,6.43428e-05,BENIGN ✅,314,1,1,79,153,314.0,0.0,314,314,0,0.0,0.0,0,0,0,0.0,0.0,0,0,79.0,153.0,53
2025-07-12 17:40:36,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,64:ff9b::23e3:ca88,0.00054732733,BENIGN ✅,0,1,0,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,0.0,443
2025-07-12 17:40:36,2404:6800:4002:807::200e,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.0009542862,BENIGN ✅,653,16,0,10848,0,43.53333333333333,93.19554454913349,344,0,653,43.53333333333333,93.19554454913349,344,0,0,0.0,0.0,0,0,678.0,0.0,38712
2025-07-12 17:40:36,192.168.109.190,192.168.109.235,4.7534217e-05,BENIGN ✅,487,1,1,79,119,487.0,0.0,487,487,0,0.0,0.0,0,0,0,0.0,0.0,0,0,79.0,119.0,53
2025-07-12 17:40:39,192.168.109.190,192.168.109.235,3.8047066e-05,BENIGN ✅,315,1,1,79,131,315.0,0.0,315,315,0,0.0,0.0,0,0,0,0.0,0.0,0,0,79.0,131.0,53
2025-07-12 17:40:39,192.168.109.190,192.168.109.235,4.9197453e-05,BENIGN ✅,6,1,1,71,99,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,71.0,99.0,53
2025-07-12 17:40:39,192.168.109.190,192.168.109.235,6.436217e-05,BENIGN ✅,487,1,1,79,153,487.0,0.0,487,487,0,0.0,0.0,0,0,0,0.0,0.0,0,0,79.0,153.0,53
2025-07-12 17:40:39,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2404:6800:4007:821::200e,0.0011704594,BENIGN ✅,590,16,15,9429,7666,19.666666666666668,58.48214188570926,303,0,574,38.26666666666667,84.70492199113231,305,0,474,33.857142857142854,87.75039525912042,330,0,589.3125000000001,511.0666666666667,443
2025-07-12 17:40:39,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2001:4860:4802:32::180,0.0009903166,BENIGN ✅,827,15,17,9213,7506,26.67741935483871,91.2656880018532,502,0,737,52.64285714285714,134.76852356932216,504,0,742,46.37500000000001,126.00310842726593,503,0,614.1999999999999,441.52941176470586,443
2025-07-12 17:40:39,192.168.109.190,192.168.109.235,5.4336673e-05,BENIGN ✅,6,1,1,71,87,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,71.0,87.0,53
2025-07-12 17:40:39,192.168.109.190,192.168.109.235,3.2426644e-05,BENIGN ✅,61,1,1,71,131,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0.0,0.0,0,0,71.0,131.0,53
2025-07-12 17:40:39,fe80::e393:4939:8386:9b22,ff02::16,0.0011122973,BENIGN ✅,221,2,0,220,0,221.0,0.0,221,221,221,221.0,0.0,221,221,0,0.0,0.0,0,0,110.0,0.0,0
2025-07-12 17:40:40,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2404:6800:4013:807::5e,0.0038870464,ATTACK 🚨,499,14,16,7157,13550,17.20689655172414,34.97691004724691,149,0,410,31.53846153846154,47.6788132273574,161,0,344,22.933333333333337,35.843841205721134,97,0,511.2142857142857,846.8750000000001,443
2025-07-12 17:40:40,fe80::38b7:12ff:fe3f:5238,ff02::1,0.0013433374,BENIGN ✅,0,1,0,142,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,142.0,0.0,0
2025-07-12 17:40:41,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,64:ff9b::23e3:ca88,0.00054732733,BENIGN ✅,0,1,0,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,0.0,443
2025-07-12 17:40:41,64:ff9b::23e3:ca88,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.00036174234,BENIGN ✅,0,1,0,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,0.0,50754
2025-07-12 17:40:41,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2404:6800:4002:813::200e,0.0029014403,ATTACK 🚨,957,20,15,11682,10821,28.147058823529413,84.39881241191661,448,0,868,45.684210526315795,110.07828155533424,450,0,841,60.07142857142857,137.42212579981677,474,0,584.1,721.4000000000001,443
2025-07-12 17:40:46,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,64:ff9b::23e3:ca88,0.0029071488,ATTACK 🚨,676,8,0,5301,0,96.57142857142857,94.15564621564505,212,0,676,96.57142857142857,94.15564621564505,212,0,0,0.0,0.0,0,0,662.625,0.0,443
2025-07-12 17:40:47,64:ff9b::23e3:ca88,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.0021772666,BENIGN ✅,480,7,0,4334,0,80.0,97.25224933131366,238,0,480,80.0,97.25224933131366,238,0,0,0.0,0.0,0,0,619.1428571428572,0.0,58038
2025-07-12 17:40:47,fe80::38b7:12ff:fe3f:5238,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.0001185279,BENIGN ✅,0,1,1,86,78,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,78.0,0
2025-07-12 17:40:51,192.168.109.190,142.250.207.74,7.2059585e-05,BENIGN ✅,88,1,1,71,68,88.0,0.0,88,88,0,0.0,0.0,0,0,0,0.0,0.0,0,0,71.0,68.0,443
2025-07-12 17:41:06,192.168.109.190,142.250.207.74,6.4423366e-05,BENIGN ✅,144,2,3,146,228,36.0,63.62913378843584,131,0,144,144.0,0.0,144,144,0,0.0,0.0,0,0,73.0,76.0,443
2025-07-12 17:41:06,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2404:6800:4007:80c::2003,0.0018855546,BENIGN ✅,354,11,0,5288,0,35.400000000000006,55.01555335640196,122,0,354,35.400000000000006,55.01555335640196,122,0,0,0.0,0.0,0,0,480.7272727272727,0.0,443
2025-07-12 17:41:06,2404:6800:4007:80c::2003,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.0058587384,ATTACK 🚨,238,13,0,5507,0,19.833333333333336,43.31456470001188,113,0,238,19.833333333333336,43.31456470001188,113,0,0,0.0,0.0,0,0,423.61538461538464,0.0,56112
2025-07-12 17:41:07,192.168.109.190,142.250.207.74,0.00015745377,BENIGN ✅,873,9,9,1143,1117,51.35294117647058,69.92848237348515,216,0,763,95.375,85.50845822824446,216,0,857,107.125,98.98692193560578,260,0,126.99999999999997,124.11111111111111,443
2025-07-12 17:41:12,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2404:6800:4007:821::200e,0.0014914599,BENIGN ✅,688,16,16,9432,9055,22.193548387096772,69.2365122146972,377,0,651,43.4,101.21250628539651,379,0,604,40.266666666666666,103.51981636842474,404,0,589.5,565.9375,443
2025-07-12 17:41:12,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2001:4860:4802:32::180,0.0025809447,BENIGN ✅,570,15,0,10421,0,40.71428571428571,88.87019797385447,325,0,570,40.71428571428571,88.87019797385447,325,0,0,0.0,0.0,0,0,694.7333333333332,0.0,443
2025-07-12 17:41:15,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2404:6800:4003:c05::bc,0.00060336466,BENIGN ✅,158,1,1,86,86,158.0,0.0,158,158,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,86.0,5228
2025-07-12 17:41:15,2001:4860:4802:32::180,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.0025301904,BENIGN ✅,586,17,0,8175,0,36.62499999999999,82.62838495335608,326,0,586,36.62499999999999,82.62838495335608,326,0,0,0.0,0.0,0,0,480.8823529411766,0.0,47684
2025-07-12 17:41:22,142.250.207.74,192.168.109.190,0.0009880537,BENIGN ✅,76,3,1,252,76,25.333333333333336,43.015501081974314,75,0,75,37.5,53.033008588991066,75,0,0,0.0,0.0,0,0,84.0,76.0,37351
2025-07-12 17:41:28,64:ff9b::23e3:ca88,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.0040042307,ATTACK 🚨,241,5,0,1236,0,60.25,69.58148700145271,122,0,241,60.25,69.58148700145271,122,0,0,0.0,0.0,0,0,247.2,0.0,58550
2025-07-12 17:41:28,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,64:ff9b::23e3:ca88,0.0018234547,BENIGN ✅,480,7,0,2680,0,80.0,85.40257607355882,197,0,480,80.0,85.40257607355882,197,0,0,0.0,0.0,0,0,382.8571428571429,0.0,443
2025-07-12 17:41:33,fe80::38b7:12ff:fe3f:5238,fe80::e393:4939:8386:9b22,0.0001185279,BENIGN ✅,0,1,1,86,78,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,78.0,0
2025-07-12 17:41:37,192.168.109.190,142.250.207.74,7.3136776e-05,BENIGN ✅,183,1,1,71,67,183.0,0.0,183,183,0,0.0,0.0,0,0,0,0.0,0.0,0,0,71.0,67.0,443
2025-07-12 17:41:37,192.168.109.190,192.168.109.235,4.919879e-05,BENIGN ✅,3,1,1,71,99,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,71.0,99.0,53
2025-07-12 17:41:37,192.168.109.190,192.168.109.235,0.00017636082,BENIGN ✅,32,1,1,80,188,32.0,0.0,32,32,0,0.0,0.0,0,0,0,0.0,0.0,0,0,80.0,188.0,53
2025-07-12 17:41:37,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2404:6800:4013:807::5e,0.0018581054,BENIGN ✅,370,13,0,6536,0,30.833333333333336,60.16467301322162,193,0,370,30.833333333333336,60.16467301322162,193,0,0,0.0,0.0,0,0,502.76923076923083,0.0,443
2025-07-12 17:41:37,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2404:6800:4013:807::5e,0.0018534899,BENIGN ✅,336,11,0,5156,0,33.6,73.8123747529279,222,0,336,33.6,73.8123747529279,222,0,0,0.0,0.0,0,0,468.7272727272727,0.0,443
2025-07-12 17:41:37,192.168.109.190,192.168.109.235,0.00016101124,BENIGN ✅,33,1,1,80,176,33.0,0.0,33,33,0,0.0,0.0,0,0,0,0.0,0.0,0,0,80.0,176.0,53
2025-07-12 17:41:38,fe80::e393:4939:8386:9b22,fe80::38b7:12ff:fe3f:5238,0.00011843697,BENIGN ✅,158,1,1,86,78,158.0,0.0,158,158,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,78.0,0
2025-07-12 17:41:38,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,64:ff9b::23e3:ca88,0.0013338982,BENIGN ✅,336,9,10,5223,5451,18.666666666666668,31.880290795042484,119,0,254,31.750000000000004,49.05317814081251,119,0,268,29.77777777777778,51.048451929950275,155,0,580.3333333333334,545.0999999999999,443
2025-07-12 17:41:43,192.168.109.190,192.168.109.235,5.433792e-05,BENIGN ✅,3,1,1,71,87,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,71.0,87.0,53
2025-07-12 17:41:43,192.168.109.190,192.168.109.235,3.2410127e-05,BENIGN ✅,144,1,1,71,131,144.0,0.0,144,144,0,0.0,0.0,0,0,0,0.0,0.0,0,0,71.0,131.0,53
2025-07-12 17:41:43,2404:6800:4013:807::5e,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.004039871,ATTACK 🚨,296,15,0,8153,0,21.142857142857142,32.41523180153511,92,0,296,21.142857142857142,32.41523180153511,92,0,0,0.0,0.0,0,0,543.5333333333333,0.0,55636
2025-07-12 17:41:43,2404:6800:4013:807::5e,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.00352583,ATTACK 🚨,269,13,0,6754,0,22.416666666666668,40.14169977225754,105,0,269,22.416666666666668,40.14169977225754,105,0,0,0.0,0.0,0,0,519.5384615384614,0.0,54057
2025-07-12 17:41:43,192.168.109.190,192.168.109.235,0.00018520089,BENIGN ✅,117,1,1,80,193,117.0,0.0,117,117,0,0.0,0.0,0,0,0,0.0,0.0,0,0,80.0,193.0,53
2025-07-12 17:41:43,192.168.109.190,192.168.109.235,3.8326096e-05,BENIGN ✅,5,1,1,79,129,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,79.0,129.0,53
2025-07-12 17:41:43,192.168.109.190,192.168.109.235,6.431458e-05,BENIGN ✅,53,1,1,79,153,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,79.0,153.0,53
2025-07-12 17:41:43,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2404:6800:4007:821::200e,0.00183753,BENIGN ✅,694,16,0,8240,0,46.266666666666666,78.9162907920852,272,0,694,46.266666666666666,78.9162907920852,272,0,0,0.0,0.0,0,0,515.0,0.0,443
2025-07-12 17:41:43,192.168.109.190,192.168.109.235,0.0014506247,BENIGN ✅,0,1,0,181,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,181.0,0.0,0
2025-07-12 17:41:43,192.168.109.190,192.168.109.235,4.2561143e-05,BENIGN ✅,2,1,1,76,123,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,76.0,123.0,53
2025-07-12 17:41:43,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2404:6800:4007:80c::2003,0.0018543522,BENIGN ✅,262,11,11,5344,7278,12.476190476190474,24.516563885706024,80,0,198,19.799999999999997,30.91853094109673,85,0,180,18.0,28.37839553839035,73,0,485.81818181818187,661.6363636363636,443
2025-07-12 17:41:43,192.168.109.190,192.168.109.235,4.3306194e-05,BENIGN ✅,6,1,1,79,141,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,79.0,141.0,53
2025-07-12 17:41:43,2404:6800:4007:821::200e,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.006311467,ATTACK 🚨,568,14,0,6429,0,43.69230769230769,82.14761572456482,296,0,568,43.69230769230769,82.14761572456482,296,0,0,0.0,0.0,0,0,459.2142857142857,0.0,58716
2025-07-12 17:41:43,192.168.109.190,192.168.109.235,5.2325675e-05,BENIGN ✅,80,1,1,76,104,80.0,0.0,80,80,0,0.0,0.0,0,0,0,0.0,0.0,0,0,76.0,104.0,53
2025-07-12 17:41:43,192.168.109.190,192.168.109.235,6.174489e-05,BENIGN ✅,79,1,1,76,156,79.0,0.0,79,79,0,0.0,0.0,0,0,0,0.0,0.0,0,0,76.0,156.0,53
2025-07-12 17:41:46,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2001:4860:4802:32::180,0.0018978261,BENIGN ✅,242,11,13,8838,6087,10.521739130434783,26.42462619537346,91,0,242,24.200000000000003,52.42730416702944,155,0,147,12.250000000000004,28.275029137514128,85,0,803.4545454545455,468.23076923076917,443
2025-07-12 17:41:51,142.250.207.74,192.168.109.190,0.00089419674,BENIGN ✅,206,3,2,234,151,51.50000000000001,93.21838159218741,191,0,205,102.5,144.95689014324225,205,0,192,192.0,0.0,192,192,78.0,75.5,37351
2025-07-12 17:42:03,fe80::38b7:12ff:fe3f:5238,ff02::1:ffb5:a2d2,0.0005937075,BENIGN ✅,0,1,0,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,0.0,0
2025-07-12 17:42:04,fe80::38b7:12ff:fe3f:5238,ff02::1,0.0012970929,BENIGN ✅,0,1,0,134,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,134.0,0.0,0
2025-07-12 17:42:04,fe80::e393:4939:8386:9b22,ff02::16,0.0011117506,BENIGN ✅,776,2,0,220,0,776.0,0.0,776,776,776,776.0,0.0,776,776,0,0.0,0.0,0,0,110.0,0.0,0
2025-07-12 17:42:04,fe80::38b7:12ff:fe3f:5238,ff02::16,0.0006909611,BENIGN ✅,409,2,0,180,0,409.0,0.0,409,409,409,409.0,0.0,409,409,0,0.0,0.0,0,0,90.0,0.0,0
2025-07-12 17:42:06,64:ff9b::d8ef:2074,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.00077772007,BENIGN ✅,74,2,0,245,0,74.0,0.0,74,74,74,74.0,0.0,74,74,0,0.0,0.0,0,0,122.5,0.0,34574
2025-07-12 17:42:06,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,64:ff9b::23e3:ca88,0.00054732733,BENIGN ✅,0,1,0,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,0.0,443
2025-07-12 17:42:06,64:ff9b::23e3:ca88,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.0006557443,BENIGN ✅,0,1,0,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,0.0,58550
2025-07-12 17:42:06,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,64:ff9b::d8ef:2074,0.0005457354,BENIGN ✅,73,2,0,172,0,73.0,0.0,73,73,73,73.0,0.0,73,73,0,0.0,0.0,0,0,86.0,0.0,443
2025-07-12 17:42:06,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2404:6800:4003:c05::bc,0.000603385,BENIGN ✅,117,1,1,86,86,117.0,0.0,117,117,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,86.0,5228
2025-07-12 17:42:07,192.168.109.190,142.250.207.74,5.8291804e-05,BENIGN ✅,180,4,4,301,619,25.71428571428571,66.71260322136611,177,0,180,60.0,102.19589032832974,178,0,179,59.66666666666667,102.4808925279895,178,0,75.25,154.75,443
2025-07-12 17:42:07,fe80::38b7:12ff:fe3f:5238,ff02::1,0.001406909,BENIGN ✅,78,2,0,300,0,78.0,0.0,78,78,78,78.0,0.0,78,78,0,0.0,0.0,0,0,150.0,0.0,0
2025-07-12 17:42:07,fe80::e393:4939:8386:9b22,ff02::16,0.0011013937,BENIGN ✅,868,3,0,330,0,434.0,398.8082245892128,716,152,868,434.0,398.8082245892128,716,152,0,0.0,0.0,0,0,110.0,0.0,0
2025-07-12 17:42:09,fe80::38b7:12ff:fe3f:5238,ff02::1:ffb5:a2d2,0.0005937075,BENIGN ✅,0,1,0,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,0.0,0
2025-07-12 17:42:11,fe80::38b7:12ff:fe3f:5238,ff02::1:ffb5:a2d2,0.0005937075,BENIGN ✅,0,1,0,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,0.0,0
2025-07-12 17:42:11,fe80::38b7:12ff:fe3f:5238,ff02::1,0.0015119221,BENIGN ✅,0,1,0,166,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,166.0,0.0,0
2025-07-12 17:42:11,fe80::e393:4939:8386:9b22,ff02::16,0.0011123064,BENIGN ✅,212,2,0,220,0,212.0,0.0,212,212,212,212.0,0.0,212,212,0,0.0,0.0,0,0,110.0,0.0,0
2025-07-12 17:42:11,2404:6800:4007:821::200e,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.0041340142,ATTACK 🚨,543,14,0,6269,0,41.769230769230774,79.50278176071771,283,0,543,41.769230769230774,79.50278176071771,283,0,0,0.0,0.0,0,0,447.7857142857142,0.0,50256
2025-07-12 17:42:11,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2404:6800:4007:821::200e,0.0019411538,BENIGN ✅,640,15,0,8143,0,45.714285714285715,76.3387476685621,258,0,640,45.714285714285715,76.3387476685621,258,0,0,0.0,0.0,0,0,542.8666666666667,0.0,443
2025-07-12 17:42:11,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2001:4860:4802:32::180,0.00027582468,BENIGN ✅,544,3,4,838,828,90.66666666666667,96.46277347592006,256,2,421,210.5,91.21677477306463,275,146,425,141.66666666666666,140.50741380202444,283,2,279.3333333333333,207.0,443
2025-07-12 17:42:12,fe80::38b7:12ff:fe3f:5238,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.0001185279,BENIGN ✅,0,1,1,86,78,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,78.0,0
2025-07-12 17:42:12,fe80::38b7:12ff:fe3f:5238,ff02::1:ffb5:a2d2,0.0005937075,BENIGN ✅,0,1,0,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,0.0,0
